Date,Source,Medium,Campaign,Device,Sessions,TotalUsers,NewUsers,FF_Purchase_Event_Count,FF_Lead_Event_Count,FF_BRSubmit_Event_Count,FF_DMSubmit_Event_Count,FF_PhoneGet_Event_Count,FF_HRSubmit_Event_Count,HR_Submit_Event_New_Traveler_Lead_Count,Impressions,Clicks,Cost,Total Traveler Actions,Traveler Value,Landlord Value,Channel_Group,Campaign_Group,Week,Year
2023-08-24,google,cpc,City - San Francisco,TABLET,0,0,0,0,0,0,0,0,0,0,4,1,2.84,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Seattle,DESKTOP,0,0,0,0,0,0,0,0,0,0,77,15,35.47,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Seattle,MOBILE,0,0,0,0,0,0,0,0,0,0,188,40,93.85,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Seattle,TABLET,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Tampa Bay,DESKTOP,0,0,0,0,0,0,0,0,0,0,21,5,16.41,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Tampa Bay,MOBILE,0,0,0,0,0,0,0,0,0,0,54,15,32.54,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Tucson,DESKTOP,0,0,0,0,0,0,0,0,0,0,52,14,36.16,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Tucson,MOBILE,0,0,0,0,0,0,0,0,0,0,141,25,53.49,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Tucson,TABLET,0,0,0,0,0,0,0,0,0,0,3,1,2.16,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Washington DC,DESKTOP,0,0,0,0,0,0,0,0,0,0,70,6,14.21,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Washington DC,MOBILE,0,0,0,0,0,0,0,0,0,0,159,33,80.89,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,City - Washington DC,TABLET,0,0,0,0,0,0,0,0,0,0,10,1,2.68,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,Furnished Apartments,DESKTOP,0,0,0,0,0,0,0,0,0,0,1277,190,160.77,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,Furnished Apartments,MOBILE,0,0,0,0,0,0,0,0,0,0,3197,648,541.4799999999999,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,Furnished Apartments,TABLET,0,0,0,0,0,0,0,0,0,0,144,36,29.69,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,Furnished Finder,DESKTOP,0,0,0,0,0,0,0,0,0,0,6446,3588,910.89,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,Furnished Finder,MOBILE,0,0,0,0,0,0,0,0,0,0,9784,5494,1677.42,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,Furnished Finder,TABLET,0,0,0,0,0,0,0,0,0,0,313,161,42.8,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,Furnished Monthly Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,4158,853,987.97,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,Furnished Monthly Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,9471,2049,2021.66,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,Furnished Monthly Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,588,137,157.3,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-24,google,cpc,Room Rental,DESKTOP,0,0,0,0,0,0,0,0,0,0,471,34,144.38,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,Room Rental,MOBILE,0,0,0,0,0,0,0,0,0,0,2868,322,815.13,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,Room Rental,TABLET,0,0,0,0,0,0,0,0,0,0,74,6,4.45,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH -  Property owners,DESKTOP,0,0,0,0,0,0,0,0,0,0,3507,625,2955.16,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH -  Property owners,MOBILE,0,0,0,0,0,0,0,0,0,0,9522,1242,5041.17,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH -  Property owners,TABLET,0,0,0,0,0,0,0,0,0,0,150,22,65.58,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH - Alternative To BNB,DESKTOP,0,0,0,0,0,0,0,0,0,0,172,8,27.41,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH - Alternative To BNB,MOBILE,0,0,0,0,0,0,0,0,0,0,457,22,75.13,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH - Alternative To BNB,TABLET,0,0,0,0,0,0,0,0,0,0,8,3,10.31,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH - Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,363,99,440.48,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH - Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,625,205,913.1,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH - Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,54,17,84.69,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH - Travel Nurse Agencies,DESKTOP,0,0,0,0,0,0,0,0,0,0,149,10,32.91,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH - Travel Nurse Agencies,MOBILE,0,0,0,0,0,0,0,0,0,0,531,44,160.52,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH - Travel Nurse Agencies,TABLET,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH - Travel Nurse Jobs,DESKTOP,0,0,0,0,0,0,0,0,0,0,142,18,21.56,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH - Travel Nurse Jobs,MOBILE,0,0,0,0,0,0,0,0,0,0,2140,432,254.63,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH - Travel Nurse Jobs,TABLET,0,0,0,0,0,0,0,0,0,0,144,24,25.17,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH_Re-Marketing,DESKTOP,0,0,0,0,0,0,0,0,0,0,1268,3,0.863077,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH_Re-Marketing,MOBILE,0,0,0,0,0,0,0,0,0,0,587,6,1.600617,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-24,google,cpc,TNH_Re-Marketing,TABLET,0,0,0,0,0,0,0,0,0,0,113,0,0.0,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,City - Albuquerque,DESKTOP,0,0,0,0,0,0,0,0,0,0,25,8,18.07,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Albuquerque,MOBILE,0,0,0,0,0,0,0,0,0,0,118,31,81.43,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Albuquerque,TABLET,0,0,0,0,0,0,0,0,0,0,18,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Atlanta,DESKTOP,0,0,0,0,0,0,0,0,0,0,63,16,56.92,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Atlanta,MOBILE,0,0,0,0,0,0,0,0,0,0,86,16,35.24,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Atlanta,TABLET,0,0,0,0,0,0,0,0,0,0,4,2,4.1,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Austin,DESKTOP,0,0,0,0,0,0,0,0,0,0,85,11,61.7,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Austin,MOBILE,0,0,0,0,0,0,0,0,0,0,86,14,42.510000000000005,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Austin,TABLET,0,0,0,0,0,0,0,0,0,0,10,2,5.93,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Boston,DESKTOP,0,0,0,0,0,0,0,0,0,0,162,31,129.015,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Boston,MOBILE,0,0,0,0,0,0,0,0,0,0,125,33,82.358762,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Boston,TABLET,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Charleston,DESKTOP,0,0,0,0,0,0,0,0,0,0,27,5,21.08,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Charleston,MOBILE,0,0,0,0,0,0,0,0,0,0,59,18,37.33,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Charleston,TABLET,0,0,0,0,0,0,0,0,0,0,3,1,3.92,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Chicago,DESKTOP,0,0,0,0,0,0,0,0,0,0,98,20,49.56,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Chicago,MOBILE,0,0,0,0,0,0,0,0,0,0,232,59,136.51,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Chicago,TABLET,0,0,0,0,0,0,0,0,0,0,7,2,5.14,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Dallas,DESKTOP,0,0,0,0,0,0,0,0,0,0,70,13,46.63,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Dallas,MOBILE,0,0,0,0,0,0,0,0,0,0,107,17,33.07,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Dallas,TABLET,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Houston,DESKTOP,0,0,0,0,0,0,0,0,0,0,59,10,22.33,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Houston,MOBILE,0,0,0,0,0,0,0,0,0,0,153,32,73.47,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Houston,TABLET,0,0,0,0,0,0,0,0,0,0,4,1,1.46,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Los Angeles,DESKTOP,0,0,0,0,0,0,0,0,0,0,100,12,49.27,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Los Angeles,MOBILE,0,0,0,0,0,0,0,0,0,0,161,20,44.3384,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Los Angeles,TABLET,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Miami - CPC,DESKTOP,0,0,0,0,0,0,0,0,0,0,55,8,24.11,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Miami - CPC,MOBILE,0,0,0,0,0,0,0,0,0,0,147,31,70.53999999999999,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Miami - CPC,TABLET,0,0,0,0,0,0,0,0,0,0,4,1,2.92,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Nashville,DESKTOP,0,0,0,0,0,0,0,0,0,0,62,13,39.49,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Nashville,MOBILE,0,0,0,0,0,0,0,0,0,0,120,32,78.75,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Nashville,TABLET,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Orlando,DESKTOP,0,0,0,0,0,0,0,0,0,0,81,14,41.63,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Orlando,MOBILE,0,0,0,0,0,0,0,0,0,0,157,32,85.78999999999999,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Orlando,TABLET,0,0,0,0,0,0,0,0,0,0,13,1,1.87,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Phoenix,DESKTOP,0,0,0,0,0,0,0,0,0,0,55,12,51.03,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Phoenix,MOBILE,0,0,0,0,0,0,0,0,0,0,73,15,41.29,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Phoenix,TABLET,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Salt Lake City,DESKTOP,0,0,0,0,0,0,0,0,0,0,41,7,20.93,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Salt Lake City,MOBILE,0,0,0,0,0,0,0,0,0,0,44,13,32.35,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Salt Lake City,TABLET,0,0,0,0,0,0,0,0,0,0,6,1,3.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - San Diego,DESKTOP,0,0,0,0,0,0,0,0,0,0,118,24,78.18,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - San Diego,MOBILE,0,0,0,0,0,0,0,0,0,0,207,40,114.17,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - San Diego,TABLET,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - San Francisco,DESKTOP,0,0,0,0,0,0,0,0,0,0,74,13,37.22,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - San Francisco,MOBILE,0,0,0,0,0,0,0,0,0,0,114,22,54.45,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - San Francisco,TABLET,0,0,0,0,0,0,0,0,0,0,4,1,2.8,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Seattle,DESKTOP,0,0,0,0,0,0,0,0,0,0,107,19,47.32,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Seattle,MOBILE,0,0,0,0,0,0,0,0,0,0,182,35,84.32,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Seattle,TABLET,0,0,0,0,0,0,0,0,0,0,10,2,5.18,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Tampa Bay,DESKTOP,0,0,0,0,0,0,0,0,0,0,37,6,13.26,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Tampa Bay,MOBILE,0,0,0,0,0,0,0,0,0,0,56,16,28.43,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Tampa Bay,TABLET,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Tucson,DESKTOP,0,0,0,0,0,0,0,0,0,0,43,10,24.66,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Tucson,MOBILE,0,0,0,0,0,0,0,0,0,0,100,32,75.65,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Tucson,TABLET,0,0,0,0,0,0,0,0,0,0,4,3,6.2,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Washington DC,DESKTOP,0,0,0,0,0,0,0,0,0,0,93,5,10.8,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Washington DC,MOBILE,0,0,0,0,0,0,0,0,0,0,178,31,69.56,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,City - Washington DC,TABLET,0,0,0,0,0,0,0,0,0,0,4,1,2.86,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Apartments,DESKTOP,0,0,0,0,0,0,0,0,0,0,1285,197,189.4,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Apartments,MOBILE,0,0,0,0,0,0,0,0,0,0,2737,584,488.01,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Apartments,TABLET,0,0,0,0,0,0,0,0,0,0,149,28,24.19,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Finder,DESKTOP,0,0,0,0,0,0,0,0,0,0,5612,3199,707.73,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Finder,MOBILE,0,0,0,0,0,0,0,0,0,0,8952,5021,1575.8300000000002,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Finder,TABLET,0,0,0,0,0,0,0,0,0,0,235,148,44.4,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Monthly Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,3559,813,934.76,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Monthly Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,9242,2064,2010.87,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Furnished Monthly Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,618,124,138.01,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-25,google,cpc,Room Rental,DESKTOP,0,0,0,0,0,0,0,0,0,0,410,36,142.69,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,Room Rental,MOBILE,0,0,0,0,0,0,0,0,0,0,2505,301,774.8,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,Room Rental,TABLET,0,0,0,0,0,0,0,0,0,0,63,3,13.26,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH -  Property owners,DESKTOP,0,0,0,0,0,0,0,0,0,0,2889,472,2206.68,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH -  Property owners,MOBILE,0,0,0,0,0,0,0,0,0,0,8290,1167,4730.6,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH -  Property owners,TABLET,0,0,0,0,0,0,0,0,0,0,105,22,77.03,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH - Alternative To BNB,DESKTOP,0,0,0,0,0,0,0,0,0,0,130,11,37.64,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH - Alternative To BNB,MOBILE,0,0,0,0,0,0,0,0,0,0,508,43,146.94,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH - Alternative To BNB,TABLET,0,0,0,0,0,0,0,0,0,0,12,0,0.0,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH - Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,340,94,458.57,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH - Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,658,200,913.11,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH - Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,33,17,84.69,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH - Travel Nurse Agencies,DESKTOP,0,0,0,0,0,0,0,0,0,0,156,14,35.0,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH - Travel Nurse Agencies,MOBILE,0,0,0,0,0,0,0,0,0,0,701,44,148.69,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH - Travel Nurse Agencies,TABLET,0,0,0,0,0,0,0,0,0,0,15,1,3.87,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH - Travel Nurse Jobs,DESKTOP,0,0,0,0,0,0,0,0,0,0,111,14,11.49,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH - Travel Nurse Jobs,MOBILE,0,0,0,0,0,0,0,0,0,0,2098,463,249.22,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH - Travel Nurse Jobs,TABLET,0,0,0,0,0,0,0,0,0,0,135,17,14.24,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH_Re-Marketing,DESKTOP,0,0,0,0,0,0,0,0,0,0,897,3,0.933637,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH_Re-Marketing,MOBILE,0,0,0,0,0,0,0,0,0,0,635,4,1.142027,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-25,google,cpc,TNH_Re-Marketing,TABLET,0,0,0,0,0,0,0,0,0,0,113,0,0.0,0,0,0,SEM Non-Brand,Google Search - TNH Non-Brand,34,2023
2023-08-26,google,cpc,City - Albuquerque,DESKTOP,0,0,0,0,0,0,0,0,0,0,25,6,23.34,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-26,google,cpc,City - Albuquerque,MOBILE,0,0,0,0,0,0,0,0,0,0,61,20,62.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-26,google,cpc,City - Albuquerque,TABLET,0,0,0,0,0,0,0,0,0,0,17,3,2.93,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-26,google,cpc,City - Atlanta,DESKTOP,0,0,0,0,0,0,0,0,0,0,47,10,33.7,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-26,google,cpc,City - Atlanta,MOBILE,0,0,0,0,0,0,0,0,0,0,134,24,56.31,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-26,google,cpc,City - Atlanta,TABLET,0,0,0,0,0,0,0,0,0,0,4,1,3.4,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-26,google,cpc,City - Austin,DESKTOP,0,0,0,0,0,0,0,0,0,0,103,10,47.94,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-26,google,cpc,City - Austin,MOBILE,0,0,0,0,0,0,0,0,0,0,93,17,41.125,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-26,google,cpc,City - Austin,TABLET,0,0,0,0,0,0,0,0,0,0,4,1,1.72,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-26,google,cpc,City - Boston,DESKTOP,0,0,0,0,0,0,0,0,0,0,88,22,107.01,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-26,google,cpc,City - Boston,MOBILE,0,0,0,0,0,0,0,0,0,0,141,38,82.521016,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-26,google,cpc,City - Boston,TABLET,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-26,google,cpc,City - Charleston,DESKTOP,0,0,0,0,0,0,0,0,0,0,42,9,23.91,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-26,google,cpc,City - Charleston,MOBILE,0,0,0,0,0,0,0,0,0,0,44,17,41.9,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-26,google,cpc,City - Chicago,DESKTOP,0,0,0,0,0,0,0,0,0,0,107,15,40.870000000000005,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-26,google,cpc,City - Chicago,MOBILE,0,0,0,0,0,0,0,0,0,0,330,59,139.41,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
2023-08-26,google,cpc,City - Chicago,TABLET,0,0,0,0,0,0,0,0,0,0,8,2,4.99,0,0,0,SEM Non-Brand,Google Search - Non-Brand (Other),34,2023
