Ad group performance - Ad Group & Campaign Inventory
"January 1, 2024 - June 6, 2024"
Account name,Customer ID,Ad group ID,Ad group,Campaign ID,Campaign,Campaign state,Ad group state,Campaign type,Campaign subtype,Labels on Ad group,Ad group bid strategy,Ad group bid strategy type,Ad group sitelinks: active,Ad group sitelinks: disapproved,Ad group sitelinks level,Ad group phone numbers: active,Ad group phone numbers: disapproved,Ad group phone numbers level,Ad group apps: active,Ad group apps: disapproved,Ad group apps level,Ad group desktop bid adj.,Ad group mobile bid adj.,Ad group tablet bid adj.,Ads: active,Ads: disapproved,Keywords: active,Keywords: disapproved,Clicks,Impr.,CTR,Currency code,Avg. CPC,Cost,Impr. (Abs. Top) %,Impr. (Top) %,Conversions,View-through conv.,Cost / conv.,Conv. rate
Furnished Finder,755-457-3980,161298934545,Competitor - MTR - TheBlueGround,21251323809,Search - Competitors,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,18,0,33,540,6.11%,USD,1.07,35.37,5.77%,69.38%,2.00,0,17.69,6.06%
Furnished Finder,755-457-3980,161298934705,Competitor - LTR - Zillow,21251323809,Search - Competitors,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,17,0,835,"23,418",3.57%,USD,1.11,925.91,18.74%,89.36%,45.00,0,20.58,5.39%
Furnished Finder,755-457-3980,161298934745,Competitor - LTR - Redfin,21251323809,Search - Competitors,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,18,0,15,505,2.97%,USD,1.77,26.61,6.76%,90.34%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,161298934785,Competitor - LTR - Realtor.com,21251323809,Search - Competitors,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,18,0,41,734,5.59%,USD,1.36,55.61,12.62%,82.77%,6.00,0,9.27,14.63%
Furnished Finder,755-457-3980,161298934945,Competitor - LTR - Apartments.com,21251323809,Search - Competitors,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,18,0,919,"6,258",14.69%,USD,0.95,877.22,16.09%,79.96%,41.00,0,21.40,4.46%
Furnished Finder,755-457-3980,161298934985,Competitor - LTR - Homes.com,21251323809,Search - Competitors,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,18,0,594,"32,963",1.80%,USD,1.61,954.60,24.11%,82.28%,55.00,0,17.36,9.26%
Furnished Finder,755-457-3980,161429817485,Travel Nurse Housing,21335338050,Search - Travel Nurse Housing FF - Travel Nurse Housing - test mobile modifier 20240530,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,5,0,"2,169","6,487",33.44%,USD,5.24,11367.73,67.55%,93.67%,159.47,0,71.29,7.35%
Furnished Finder,755-457-3980,161667795066,Landlord - Rent My House,21272832701,Search - Landlord  -50pct Mobile Bid Mod,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,12,0,"3,420","17,556",19.48%,USD,1.21,4135.49,25.36%,83.53%,180.00,0,22.97,5.26%
Furnished Finder,755-457-3980,161667795106,Landlord - Area Averages,21272832701,Search - Landlord  -50pct Mobile Bid Mod,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,4,0,6,32,18.75%,USD,1.06,6.37,66.67%,66.67%,1.00,0,6.37,16.67%
Furnished Finder,755-457-3980,161667795266,Landlord - Calculate Rent,21272832701,Search - Landlord  -50pct Mobile Bid Mod,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,6,0,1,3,33.33%,USD,1.37,1.37,0.00%,100.00%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,161667795306,Landlord - Corporate,21272832701,Search - Landlord  -50pct Mobile Bid Mod,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,8,0,8,35,22.86%,USD,6.24,49.95,31.25%,84.38%,4.00,0,12.49,50.00%
Furnished Finder,755-457-3980,161667795346,Landlord - Cost to Rent,21272832701,Search - Landlord  -50pct Mobile Bid Mod,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,6,0,1,34,2.94%,USD,4.20,4.20,5.26%,84.21%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,161667795506,Landlord - How Much in Rent,21272832701,Search - Landlord  -50pct Mobile Bid Mod,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,18,0,0,14,0.00%,USD,0,0.00,14.29%,85.71%,0.00,0,0,0
Furnished Finder,755-457-3980,161667795546,Landlord - How to Make a Rental,21272832701,Search - Landlord  -50pct Mobile Bid Mod,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,26,0,0,5,0.00%,USD,0,0.00,0.00%,33.33%,0.00,0,0,0
Furnished Finder,755-457-3980,161667795586,Landlord - Investment Property,21272832701,Search - Landlord  -50pct Mobile Bid Mod,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,4,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,161667795746,Landlord - Long Term,21272832701,Search - Landlord  -50pct Mobile Bid Mod,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,2,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,161667795786,Landlord - Medical,21272832701,Search - Landlord  -50pct Mobile Bid Mod,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,5,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,161667795826,Landlord - Mid Term,21272832701,Search - Landlord  -50pct Mobile Bid Mod,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,2,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,161667795986,Landlord - Monthly,21272832701,Search - Landlord  -50pct Mobile Bid Mod,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,4,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,161667796026,Landlord - Professionals,21272832701,Search - Landlord  -50pct Mobile Bid Mod,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,5,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,161667796066,Landlord - Short Term,21272832701,Search - Landlord  -50pct Mobile Bid Mod,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,2,0,34,864,3.94%,USD,2.34,79.46,7.96%,69.20%,4.00,0,19.87,11.76%
Furnished Finder,755-457-3980,161667796226,Landlord - Students,21272832701,Search - Landlord  -50pct Mobile Bid Mod,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,4,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,161667796266,Landlord - Travel Nurse,21272832701,Search - Landlord  -50pct Mobile Bid Mod,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --,-50%, --,2,0,65,0,73,455,16.04%,USD,3.29,240.10,38.73%,85.78%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,162015453788,San Francisco - Furnished Apartments,20549521562,City - San Francisco  - TCPA - $25,Paused,Enabled,Search,All features,City Ad Group, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,16,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,162015453828,San Francisco - Furnished Rentals,20549521562,City - San Francisco  - TCPA - $25,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,162015453988,San Francisco - Corporate Housing,20549521562,City - San Francisco  - TCPA - $25,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,8,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,162015454028,San Francisco - Corporate Rentals,20549521562,City - San Francisco  - TCPA - $25,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,8,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,162681831291,Landlord - Area Averages,20875774446,Search - Landlord,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,4,0,"2,470","24,680",10.01%,USD,2.19,5405.97,46.39%,88.29%,45.00,0,120.13,1.82%
Furnished Finder,755-457-3980,162681831331,Landlord - Calculate Rent,20875774446,Search - Landlord,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,6,0,357,"8,101",4.41%,USD,4.75,1695.60,30.50%,90.76%,14.00,0,121.11,3.92%
Furnished Finder,755-457-3980,162681831491,Landlord - Corporate,20875774446,Search - Landlord,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,8,0,"1,756","8,977",19.56%,USD,6.17,10830.85,52.97%,89.38%,98.31,0,110.17,5.60%
Furnished Finder,755-457-3980,162681831531,Landlord - Cost to Rent,20875774446,Search - Landlord,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,6,0,343,"7,469",4.59%,USD,5.04,1727.65,34.92%,88.30%,28.00,0,61.70,8.16%
Furnished Finder,755-457-3980,162681831571,Landlord - How Much in Rent,20875774446,Search - Landlord,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,18,0,643,"14,585",4.41%,USD,4.56,2929.73,35.38%,89.09%,20.00,0,146.49,3.11%
Furnished Finder,755-457-3980,162681831731,Landlord - How to Make a Rental,20875774446,Search - Landlord,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,26,0,522,"10,263",5.09%,USD,10.64,5553.68,29.71%,85.68%,40.62,0,136.73,7.78%
Furnished Finder,755-457-3980,162681831771,Landlord - Investment Property,20875774446,Search - Landlord,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,4,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,162681831811,Landlord - Long Term,20875774446,Search - Landlord,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,2,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,162681831971,Landlord - Medical,20875774446,Search - Landlord,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,5,0,11,136,8.09%,USD,3.60,39.60,32.22%,81.11%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,162681832011,Landlord - Mid Term,20875774446,Search - Landlord,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,2,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,162681832051,Landlord - Monthly,20875774446,Search - Landlord,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,4,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,162681832211,Landlord - Professionals,20875774446,Search - Landlord,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,5,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,162681832251,Landlord - Short Term,20875774446,Search - Landlord,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,2,0,"10,780","138,440",7.79%,USD,4.24,45749.05,33.31%,85.07%,328.08,0,139.44,3.04%
Furnished Finder,755-457-3980,162681832291,Landlord - Students,20875774446,Search - Landlord,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,4,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,162681832451,Landlord - Travel Nurse,20875774446,Search - Landlord,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,65,0,"33,163","120,352",27.56%,USD,7.52,249224.73,60.73%,93.57%,"2,632.00",0,94.69,7.94%
Furnished Finder,755-457-3980,162973892120,Healthcare - Housing,21145363638,Search - Healthcare  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,11,0,199,677,29.39%,USD,4.64,923.20,53.74%,91.45%,13.00,0,71.02,6.53%
Furnished Finder,755-457-3980,162973892280,Healthcare - Short Term,21145363638,Search - Healthcare  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,28,118,23.73%,USD,4.29,120.06,61.02%,92.37%,3.00,0,40.02,10.71%
Furnished Finder,755-457-3980,163353224775,Travel Nurse - Accommodations,21345479974,Search - Travel Nurse FF - Travel Nurse - test max conv purchase 20240530,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,6,0,193,493,39.15%,USD,5.37,1036.67,70.35%,93.95%,2.03,0,511.11,1.05%
Furnished Finder,755-457-3980,163353224815,Travel Nurse - Apartments,21345479974,Search - Travel Nurse FF - Travel Nurse - test max conv purchase 20240530,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,6,0,61,119,51.26%,USD,4.41,269.26,86.09%,97.39%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,163353224855,Travel Nurse - Corporate,21345479974,Search - Travel Nurse FF - Travel Nurse - test max conv purchase 20240530,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,74,167,44.31%,USD,6.19,458.01,70.12%,95.73%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,163353225015,Travel Nurse - Furnished,21345479974,Search - Travel Nurse FF - Travel Nurse - test max conv purchase 20240530,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,24,0,42,116,36.21%,USD,2.08,87.30,60.00%,98.33%,1.00,0,87.30,2.38%
Furnished Finder,755-457-3980,163353225055,Travel Nurse - Housing,21345479974,Search - Travel Nurse FF - Travel Nurse - test max conv purchase 20240530,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,145,0,"1,435","5,532",25.94%,USD,4.03,5776.91,57.95%,91.35%,9.52,0,607.00,0.66%
Furnished Finder,755-457-3980,163353225095,Travel Nurse - Lodging,21345479974,Search - Travel Nurse FF - Travel Nurse - test max conv purchase 20240530,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,115,276,41.67%,USD,8.12,933.71,76.45%,96.74%,1.00,0,933.71,0.87%
Furnished Finder,755-457-3980,163353225255,Travel Nurse - Long Term,21345479974,Search - Travel Nurse FF - Travel Nurse - test max conv purchase 20240530,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,7,12,58.33%,USD,6.30,44.13,66.67%,83.33%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,163353225295,Travel Nurse - Monthly,21345479974,Search - Travel Nurse FF - Travel Nurse - test max conv purchase 20240530,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,8,13,61.54%,USD,5.42,43.38,84.62%,100.00%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,163353225335,Travel Nurse - Rental,21345479974,Search - Travel Nurse FF - Travel Nurse - test max conv purchase 20240530,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,42,0,671,"3,703",18.12%,USD,4.43,2969.95,51.70%,86.59%,3.00,0,989.98,0.45%
Furnished Finder,755-457-3980,163353225495,Travel Nurse - Room,21345479974,Search - Travel Nurse FF - Travel Nurse - test max conv purchase 20240530,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,22,0,283,750,37.73%,USD,6.19,1750.72,75.83%,97.11%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,163353225535,Travel Nurse - Short Term,21345479974,Search - Travel Nurse FF - Travel Nurse - test max conv purchase 20240530,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,34,0,90,229,39.30%,USD,6.52,586.93,76.00%,97.33%,1.00,0,586.93,1.11%
Furnished Finder,755-457-3980,163353225575,Travel Nurse - Temporary,21345479974,Search - Travel Nurse FF - Travel Nurse - test max conv purchase 20240530,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,8,0,14,40,35.00%,USD,3.66,51.17,65.71%,97.14%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,163549063147,Apartments - Extended,21145371003,Search - Housing  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,12,0,34,433,7.85%,USD,1.24,42.12,4.70%,53.79%,1.00,0,42.12,2.94%
Furnished Finder,755-457-3980,163549063187,Apartments - Furnished,21145371003,Search - Housing  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,7,0,768,"5,770",13.31%,USD,0.93,715.50,13.26%,56.91%,31.94,0,22.40,4.16%
Furnished Finder,755-457-3980,163549063347,Apartments - Weekly,21145371003,Search - Housing  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,2,25,8.00%,USD,1.50,2.99,0.00%,70.83%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,163549063387,Extended,21145371003,Search - Housing  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,12,0,19,274,6.93%,USD,0.86,16.28,3.24%,39.35%,2.00,0,8.14,10.53%
Furnished Finder,755-457-3980,163549063427,Extended - Furnished,21145371003,Search - Housing  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,8,0,14,150,9.33%,USD,0.42,5.91,3.62%,30.43%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,163549063587,Extended - Short Term,21145371003,Search - Housing  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,2,0,0,6,0.00%,USD,0,0.00,0.00%,83.33%,0.00,0,0,0
Furnished Finder,755-457-3980,163549063627,Housing - Furnished,21145371003,Search - Housing  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,4,0,145,"1,102",13.16%,USD,0.58,84.13,9.31%,44.33%,11.00,0,7.65,7.59%
Furnished Finder,755-457-3980,163549063667,Long Term,21145371003,Search - Housing  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,51,0,167,"2,300",7.26%,USD,0.82,136.67,4.15%,43.90%,7.50,0,18.22,4.49%
Furnished Finder,755-457-3980,163549063827,Long Term - Furnished,21145371003,Search - Housing  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,16,0,24,264,9.09%,USD,0.48,11.61,6.98%,48.37%,1.00,0,11.61,4.17%
Furnished Finder,755-457-3980,163549063867,Monthly,21145371003,Search - Housing  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,6,0,141,"1,628",8.66%,USD,0.87,123.35,5.41%,39.51%,3.00,0,41.12,2.13%
Furnished Finder,755-457-3980,163549063907,Monthly - Furnished,21145371003,Search - Housing  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,15,0,390,"3,216",12.13%,USD,0.95,372.33,9.46%,53.31%,10.00,0,37.24,2.56%
Furnished Finder,755-457-3980,163549064067,Short Term,21145371003,Search - Housing  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,6,0,241,"3,053",7.89%,USD,0.85,205.31,3.81%,38.79%,4.39,0,46.80,1.82%
Furnished Finder,755-457-3980,163549064107,Short Term - Furnished,21145371003,Search - Housing  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,24,0,268,"2,800",9.57%,USD,0.78,207.70,6.22%,48.62%,5.00,0,41.54,1.87%
Furnished Finder,755-457-3980,163549064147,Rental - Furnished,21145371003,Search - Housing  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,6,0,147,760,19.34%,USD,0.67,99.17,31.38%,69.03%,7.00,0,14.17,4.76%
Furnished Finder,755-457-3980,163549064307,Mid Term,21145371003,Search - Housing  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,3,0,50,0,89,691,12.88%,USD,0.57,50.84,5.12%,52.15%,4.00,0,12.71,4.49%
Furnished Finder,755-457-3980,163561602914,Travel Nurse Housing,21145372242,Search - Travel Nurse Housing  - Max Conversions,Paused,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,5,0,"2,389","7,105",33.62%,USD,7.12,17002.70,74.12%,95.03%,148.27,0,114.68,6.21%
Furnished Finder,755-457-3980,163866957060,Travel Nurse Housing,21341378540,Search - Travel Nurse Housing  Trial 889,Removed,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,7,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,164161118524,Competitor - STR - STR Ban,21292297809,Search - Competitors  - Purchase Max Conv,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,3,0,110,"1,016",10.83%,USD,1.94,213.38,25.85%,82.70%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,164161118564,Competitor - STR - VR Alternatives,21292297809,Search - Competitors  - Purchase Max Conv,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,2,0,727,"5,328",13.64%,USD,1.53,1108.88,29.02%,89.60%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,164161118604,Competitor - MTR - Hellolanding,21292297809,Search - Competitors  - Purchase Max Conv,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,18,0,52,431,12.06%,USD,1.91,99.12,25.13%,88.94%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,164161118764,Competitor - LTR - Apartmentlist,21292297809,Search - Competitors  - Purchase Max Conv,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,18,0,0,0,0,USD,0,0.00,0,0,0.00,0,0,0
Furnished Finder,755-457-3980,164161118804,Competitor - STR - Airbnb,21292297809,Search - Competitors  - Purchase Max Conv,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,22,0,"1,277","12,328",10.36%,USD,2.29,2929.41,25.74%,93.39%,1.00,0,2929.41,0.08%
Furnished Finder,755-457-3980,164161118844,Competitor - STR - evolve,21292297809,Search - Competitors  - Purchase Max Conv,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,22,0,4,61,6.56%,USD,2.18,8.72,25.81%,87.10%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,164161119004,Competitor - STR - Vrbo,21292297809,Search - Competitors  - Purchase Max Conv,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,22,0,68,"1,733",3.92%,USD,2.25,153.33,5.48%,80.46%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,164161119044,Competitor - STR - Vacasa,21292297809,Search - Competitors  - Purchase Max Conv,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,22,0,0,13,0.00%,USD,0,0.00,20.00%,80.00%,0.00,0,0,0
Furnished Finder,755-457-3980,164161119084,Competitor - STR - Flipkey,21292297809,Search - Competitors  - Purchase Max Conv,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,22,0,0,16,0.00%,USD,0,0.00,0.00%,80.00%,0.00,0,0,0
Furnished Finder,755-457-3980,164161119244,Competitor - MTR - TheBlueGround,21292297809,Search - Competitors  - Purchase Max Conv,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,18,0,2,97,2.06%,USD,3.32,6.63,8.33%,80.21%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,164161119284,Competitor - LTR - Zillow,21292297809,Search - Competitors  - Purchase Max Conv,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,17,0,137,"3,740",3.66%,USD,1.97,269.66,28.19%,93.11%,0.00,0,0,0.00%
Furnished Finder,755-457-3980,164161119324,Competitor - LTR - Redfin,21292297809,Search - Competitors  - Purchase Max Conv,Enabled,Enabled,Search,All features, --, --,Maximize Conversions,0,0, --,0,0, --,0,0, --, --, --, --,2,0,18,0,1,70,1.43%,USD,3.96,3.96,12.20%,92.68%,0.00,0,0,0.00%
