Date,Source,Medium,Campaign,Device,Sessions,TotalUsers,NewUsers,FF_Purchase_Event_Count,FF_Lead_Event_Count,FF_BRSubmit_Event_Count,FF_DMSubmit_Event_Count,FF_PhoneGet_Event_Count,FF_HRSubmit_Event_Count,HR_Submit_Event_New_Traveler_Lead_Count,Impressions,Impression_population,Clicks,Cost,Total Traveler Actions,Traveler Value,Landlord Value
20230331,google,cpc,City - Chicago,DESKTOP,0,0,0,0,0,0,0,0,0,0,131,553.0,30,88.73,0,0,0
20230331,google,cpc,City - Chicago,MOBILE,0,0,0,0,0,0,0,0,0,0,140,525.0,35,102.02,0,0,0
20230331,google,cpc,City - Chicago,TABLET,0,0,0,0,0,0,0,0,0,0,3,9.0,0,0.0,0,0,0
20230331,google,cpc,City - Dallas,DESKTOP,0,0,0,0,0,0,0,0,0,0,38,182.0,8,22.37,0,0,0
20230331,google,cpc,City - Dallas,MOBILE,0,0,0,0,0,0,0,0,0,0,77,370.0,20,59.74,0,0,0
20230331,google,cpc,City - Houston,DESKTOP,0,0,0,0,0,0,0,0,0,0,54,256.9019607843137,8,20.47,0,0,0
20230331,google,cpc,City - Houston,MOBILE,0,0,0,0,0,0,0,0,0,0,121,470.00000000000006,23,68.09,0,0,0
20230331,google,cpc,City - Houston,TABLET,0,0,0,0,0,0,0,0,0,0,2,6.0,0,0.0,0,0,0
20230331,google,cpc,City - Los Angeles,DESKTOP,0,0,0,0,0,0,0,0,0,0,58,292.0,15,43.95,0,0,0
20230331,google,cpc,City - Los Angeles,MOBILE,0,0,0,0,0,0,0,0,0,0,68,344.0,19,49.06,0,0,0
20230331,google,cpc,City - Los Angeles,TABLET,0,0,0,0,0,0,0,0,0,0,2,8.0,0,0.0,0,0,0
20230331,google,cpc,City - Miami - CPC,DESKTOP,0,0,0,0,0,0,0,0,0,0,117,247.30769230769232,20,64.2,0,0,0
20230331,google,cpc,City - Miami - CPC,MOBILE,0,0,0,0,0,0,0,0,0,0,149,287.0,37,102.82,0,0,0
20230331,google,cpc,City - Miami - CPC,TABLET,0,0,0,0,0,0,0,0,0,0,1,2.0,0,0.0,0,0,0
20230331,google,cpc,City - Nashville,DESKTOP,0,0,0,0,0,0,0,0,0,0,55,130.0,17,48.25,0,0,0
20230331,google,cpc,City - Nashville,MOBILE,0,0,0,0,0,0,0,0,0,0,89,208.0,24,64.69,0,0,0
20230331,google,cpc,City - Nashville,TABLET,0,0,0,0,0,0,0,0,0,0,2,4.0,0,0.0,0,0,0
20230331,google,cpc,City - Orlando,DESKTOP,0,0,0,0,0,0,0,0,0,0,45,86.0,9,24.290000000000003,0,0,0
20230331,google,cpc,City - Orlando,MOBILE,0,0,0,0,0,0,0,0,0,0,110,233.0,22,61.15,0,0,0
20230331,google,cpc,City - Orlando,TABLET,0,0,0,0,0,0,0,0,0,0,6,14.0,1,3.25,0,0,0
20230331,google,cpc,City - Phoenix,DESKTOP,0,0,0,0,0,0,0,0,0,0,47,115.0,4,13.44,0,0,0
20230331,google,cpc,City - Phoenix,MOBILE,0,0,0,0,0,0,0,0,0,0,147,346.0,28,78.59,0,0,0
20230331,google,cpc,City - Phoenix,TABLET,0,0,0,0,0,0,0,0,0,0,2,6.0,0,0.0,0,0,0
20230331,google,cpc,City - Salt Lake City,DESKTOP,0,0,0,0,0,0,0,0,0,0,23,28.0,6,18.22,0,0,0
20230331,google,cpc,City - Salt Lake City,MOBILE,0,0,0,0,0,0,0,0,0,0,48,57.0,18,54.2,0,0,0
20230331,google,cpc,City - Salt Lake City,TABLET,0,0,0,0,0,0,0,0,0,0,2,2.0,1,1.65,0,0,0
20230331,google,cpc,City - San Diego,DESKTOP,0,0,0,0,0,0,0,0,0,0,98,229.0,34,81.92,0,0,0
20230331,google,cpc,City - San Diego,MOBILE,0,0,0,0,0,0,0,0,0,0,147,334.0,39,89.76,0,0,0
20230331,google,cpc,City - San Diego,TABLET,0,0,0,0,0,0,0,0,0,0,6,16.0,3,8.1,0,0,0
20230331,google,cpc,City - San Francisco,DESKTOP,0,0,0,0,0,0,0,0,0,0,68,224.00000000000003,12,40.05,0,0,0
20230331,google,cpc,City - San Francisco,MOBILE,0,0,0,0,0,0,0,0,0,0,65,146.0,15,42.47,0,0,0
20230331,google,cpc,City - San Francisco,TABLET,0,0,0,0,0,0,0,0,0,0,3,6.0,0,0.0,0,0,0
20230331,google,cpc,City - Seattle,DESKTOP,0,0,0,0,0,0,0,0,0,0,75,269.0,13,33.73,0,0,0
20230331,google,cpc,City - Seattle,MOBILE,0,0,0,0,0,0,0,0,0,0,86,263.0,17,46.22,0,0,0
20230331,google,cpc,City - Seattle,TABLET,0,0,0,0,0,0,0,0,0,0,2,4.0,1,2.9,0,0,0
20230331,google,cpc,City - Tampa Bay,DESKTOP,0,0,0,0,0,0,0,0,0,0,46,51.0,16,44.22,0,0,0
20230331,google,cpc,City - Tampa Bay,MOBILE,0,0,0,0,0,0,0,0,0,0,65,75.0,16,42.35,0,0,0
20230331,google,cpc,City - Tampa Bay,TABLET,0,0,0,0,0,0,0,0,0,0,7,7.0,2,6.0,0,0,0
20230331,google,cpc,City - Tucson,DESKTOP,0,0,0,0,0,0,0,0,0,0,47,49.0,16,43.03,0,0,0
20230331,google,cpc,City - Tucson,MOBILE,0,0,0,0,0,0,0,0,0,0,60,70.0,16,45.2,0,0,0
20230331,google,cpc,City - Tucson,TABLET,0,0,0,0,0,0,0,0,0,0,9,9.0,0,0.0,0,0,0
20230331,google,cpc,City - Washington DC,DESKTOP,0,0,0,0,0,0,0,0,0,0,63,280.0,15,38.68,0,0,0
20230331,google,cpc,City - Washington DC,MOBILE,0,0,0,0,0,0,0,0,0,0,54,219.0,14,39.49,0,0,0
20230331,google,cpc,City - Washington DC,TABLET,0,0,0,0,0,0,0,0,0,0,5,25.0,1,2.95,0,0,0
20230331,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,114,114.0,2,0.389971,0,0,0
20230331,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,18148,18148.0,186,31.309863,0,0,0
20230331,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,691,691.0,7,1.096577,0,0,0
20230331,google,cpc,Furnished Apartments,DESKTOP,0,0,0,0,0,0,0,0,0,0,310,2499.4324324324325,65,54.06,0,0,0
20230331,google,cpc,Furnished Apartments,MOBILE,0,0,0,0,0,0,0,0,0,0,797,7311.237237237237,194,154.64,0,0,0
20230331,google,cpc,Furnished Apartments,TABLET,0,0,0,0,0,0,0,0,0,0,29,290.2902902902903,6,5.14,0,0,0
20230331,google,cpc,Furnished Finder,DESKTOP,0,0,0,0,0,0,0,0,0,0,6423,7484.0,3671,995.1,0,0,0
20230331,google,cpc,Furnished Finder,MOBILE,0,0,0,0,0,0,0,0,0,0,8731,9878.0,4826,1446.94,0,0,0
20230331,google,cpc,Furnished Finder,TABLET,0,0,0,0,0,0,0,0,0,0,250,278.0,125,62.11,0,0,0
20230331,google,cpc,Furnished Monthly Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,2776,8235.0,521,807.39,0,0,0
20230331,google,cpc,Furnished Monthly Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,5617,17474.0,1062,807.59,0,0,0
20230331,google,cpc,Furnished Monthly Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,434,1245.0,80,63.8,0,0,0
20230331,google,cpc,Room Rental,DESKTOP,0,0,0,0,0,0,0,0,0,0,549,679.0,46,200.89999999999998,0,0,0
20230331,google,cpc,Room Rental,MOBILE,0,0,0,0,0,0,0,0,0,0,958,1113.5115511551155,132,535.15,0,0,0
20230331,google,cpc,Room Rental,TABLET,0,0,0,0,0,0,0,0,0,0,18,22.0,2,8.3,0,0,0
20230331,google,cpc,TNH -  Property owners,DESKTOP,0,0,0,0,0,0,0,0,0,0,3564,12146.438070404172,526,2378.92,0,0,0
20230331,google,cpc,TNH -  Property owners,MOBILE,0,0,0,0,0,0,0,0,0,0,11896,34104.07164995442,1267,4753.41,0,0,0
20230331,google,cpc,TNH -  Property owners,TABLET,0,0,0,0,0,0,0,0,0,0,198,548.0,29,90.88,0,0,0
20230331,google,cpc,TNH - Alternative To BNB,DESKTOP,0,0,0,0,0,0,0,0,0,0,141,812.0,9,30.81,0,0,0
20230331,google,cpc,TNH - Alternative To BNB,MOBILE,0,0,0,0,0,0,0,0,0,0,307,1529.0,15,49.269999999999996,0,0,0
20230331,google,cpc,TNH - Alternative To BNB,TABLET,0,0,0,0,0,0,0,0,0,0,5,21.0,1,3.5,0,0,0
20230331,google,cpc,TNH - Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,98,171.0,24,111.46,0,0,0
20230331,google,cpc,TNH - Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,205,445.0,52,261.98,0,0,0
20230331,google,cpc,TNH - Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,15,30.0,8,41.82,0,0,0
20230331,google,cpc,TNH_Re-Marketing,DESKTOP,0,0,0,0,0,0,0,0,0,0,1067,1067.0,3,0.840093,0,0,0
20230331,google,cpc,TNH_Re-Marketing,MOBILE,0,0,0,0,0,0,0,0,0,0,883,883.0,10,2.794085,0,0,0
20230331,google,cpc,TNH_Re-Marketing,TABLET,0,0,0,0,0,0,0,0,0,0,136,136.0,1,0.142114,0,0,0
20230331,google,cpc,Travel Nurse Agencies - OLD - DO NOT USE,DESKTOP,0,0,0,0,0,0,0,0,0,0,199,721.5805805805805,23,61.260000000000005,0,0,0
20230331,google,cpc,Travel Nurse Agencies - OLD - DO NOT USE,MOBILE,0,0,0,0,0,0,0,0,0,0,316,2397.3123123123123,41,92.1,0,0,0
20230331,google,cpc,Travel Nurse Agencies - OLD - DO NOT USE,TABLET,0,0,0,0,0,0,0,0,0,0,9,42.0,5,9.93,0,0,0
20230331,google,cpc,Travel Nurse Jobs - OLD - DO NOT USE,DESKTOP,0,0,0,0,0,0,0,0,0,0,63,72.01001001001,13,13.559999999999999,0,0,0
20230331,google,cpc,Travel Nurse Jobs - OLD - DO NOT USE,MOBILE,0,0,0,0,0,0,0,0,0,0,1173,1200.03003003003,214,224.11,0,0,0
20230331,google,cpc,Travel Nurse Jobs - OLD - DO NOT USE,TABLET,0,0,0,0,0,0,0,0,0,0,95,103.0,18,18.09,0,0,0
20230401,google,cpc,City - Albuquerque,DESKTOP,0,0,0,0,0,0,0,0,0,0,34,36.0,9,18.77,0,0,0
20230401,google,cpc,City - Albuquerque,MOBILE,0,0,0,0,0,0,0,0,0,0,46,59.99999999999999,12,27.63,0,0,0
20230401,google,cpc,City - Atlanta,DESKTOP,0,0,0,0,0,0,0,0,0,0,36,129.0,9,30.47,0,0,0
20230401,google,cpc,City - Atlanta,MOBILE,0,0,0,0,0,0,0,0,0,0,68,258.0,24,71.73,0,0,0
20230401,google,cpc,City - Austin,DESKTOP,0,0,0,0,0,0,0,0,0,0,66,133.0,11,36.87,0,0,0
20230401,google,cpc,City - Austin,MOBILE,0,0,0,0,0,0,0,0,0,0,133,254.99999999999997,25,66.13,0,0,0
20230401,google,cpc,City - Austin,TABLET,0,0,0,0,0,0,0,0,0,0,6,9.0,1,2.86,0,0,0
20230401,google,cpc,City - Boston,DESKTOP,0,0,0,0,0,0,0,0,0,0,49,269.0,13,43.05,0,0,0
20230401,google,cpc,City - Boston,MOBILE,0,0,0,0,0,0,0,0,0,0,61,352.0,20,52.5,0,0,0
20230401,google,cpc,City - Boston,TABLET,0,0,0,0,0,0,0,0,0,0,4,20.0,2,7.14,0,0,0
20230401,google,cpc,City - Charleston,DESKTOP,0,0,0,0,0,0,0,0,0,0,22,23.0,7,22.53,0,0,0
20230401,google,cpc,City - Charleston,MOBILE,0,0,0,0,0,0,0,0,0,0,70,74.0,21,58.67,0,0,0
20230401,google,cpc,City - Charleston,TABLET,0,0,0,0,0,0,0,0,0,0,2,2.0,1,0.63,0,0,0
20230401,google,cpc,City - Chicago,DESKTOP,0,0,0,0,0,0,0,0,0,0,128,457.0,29,85.68,0,0,0
20230401,google,cpc,City - Chicago,MOBILE,0,0,0,0,0,0,0,0,0,0,173,573.0,37,108.4,0,0,0
20230401,google,cpc,City - Chicago,TABLET,0,0,0,0,0,0,0,0,0,0,4,12.0,3,8.96,0,0,0
20230401,google,cpc,City - Dallas,DESKTOP,0,0,0,0,0,0,0,0,0,0,50,216.0,11,32.47,0,0,0
20230401,google,cpc,City - Dallas,MOBILE,0,0,0,0,0,0,0,0,0,0,94,341.0,25,70.3,0,0,0
20230401,google,cpc,City - Dallas,TABLET,0,0,0,0,0,0,0,0,0,0,2,6.0,0,0.0,0,0,0
20230401,google,cpc,City - Houston,DESKTOP,0,0,0,0,0,0,0,0,0,0,52,217.0,9,19.76,0,0,0
20230401,google,cpc,City - Houston,MOBILE,0,0,0,0,0,0,0,0,0,0,125,455.99999999999994,27,79.07,0,0,0
20230401,google,cpc,City - Houston,TABLET,0,0,0,0,0,0,0,0,0,0,3,9.0,1,3.21,0,0,0
20230401,google,cpc,City - Los Angeles,DESKTOP,0,0,0,0,0,0,0,0,0,0,39,178.0,14,41.53,0,0,0
20230401,google,cpc,City - Los Angeles,MOBILE,0,0,0,0,0,0,0,0,0,0,79,392.0,22,54.5,0,0,0
20230401,google,cpc,City - Los Angeles,TABLET,0,0,0,0,0,0,0,0,0,0,2,12.0,2,5.9,0,0,0
20230401,google,cpc,City - Miami - CPC,DESKTOP,0,0,0,0,0,0,0,0,0,0,96,197.0,23,77.53,0,0,0
20230401,google,cpc,City - Miami - CPC,MOBILE,0,0,0,0,0,0,0,0,0,0,170,315.0,43,120.78999999999999,0,0,0
20230401,google,cpc,City - Miami - CPC,TABLET,0,0,0,0,0,0,0,0,0,0,6,11.0,2,4.68,0,0,0
20230401,google,cpc,City - Nashville,DESKTOP,0,0,0,0,0,0,0,0,0,0,86,110.0,15,47.66,0,0,0
20230401,google,cpc,City - Nashville,MOBILE,0,0,0,0,0,0,0,0,0,0,151,169.0,48,111.1,0,0,0
20230401,google,cpc,City - Nashville,TABLET,0,0,0,0,0,0,0,0,0,0,6,6.0,0,0.0,0,0,0
20230401,google,cpc,City - Orlando,DESKTOP,0,0,0,0,0,0,0,0,0,0,24,80.0,7,20.04,0,0,0
20230401,google,cpc,City - Orlando,MOBILE,0,0,0,0,0,0,0,0,0,0,63,211.0,29,83.96,0,0,0
20230401,google,cpc,City - Orlando,TABLET,0,0,0,0,0,0,0,0,0,0,1,3.0,0,0.0,0,0,0
20230401,google,cpc,City - Phoenix,DESKTOP,0,0,0,0,0,0,0,0,0,0,34,78.0,7,24.529999999999998,0,0,0
20230401,google,cpc,City - Phoenix,MOBILE,0,0,0,0,0,0,0,0,0,0,103,266.0,27,76.06,0,0,0
20230401,google,cpc,City - Phoenix,TABLET,0,0,0,0,0,0,0,0,0,0,3,6.0,1,2.89,0,0,0
20230401,google,cpc,City - Salt Lake City,DESKTOP,0,0,0,0,0,0,0,0,0,0,20,23.0,4,11.96,0,0,0
20230401,google,cpc,City - Salt Lake City,MOBILE,0,0,0,0,0,0,0,0,0,0,53,65.0,23,63.2,0,0,0
20230401,google,cpc,City - Salt Lake City,TABLET,0,0,0,0,0,0,0,0,0,0,3,4.0,0,0.0,0,0,0
20230401,google,cpc,City - San Diego,DESKTOP,0,0,0,0,0,0,0,0,0,0,77,184.0,29,94.84,0,0,0
20230401,google,cpc,City - San Diego,MOBILE,0,0,0,0,0,0,0,0,0,0,103,246.0,44,106.15,0,0,0
20230401,google,cpc,City - San Diego,TABLET,0,0,0,0,0,0,0,0,0,0,7,14.0,2,3.41,0,0,0
20230401,google,cpc,City - San Francisco,DESKTOP,0,0,0,0,0,0,0,0,0,0,91,185.0,13,41.66,0,0,0
20230401,google,cpc,City - San Francisco,MOBILE,0,0,0,0,0,0,0,0,0,0,129,203.0,19,57.27,0,0,0
20230401,google,cpc,City - San Francisco,TABLET,0,0,0,0,0,0,0,0,0,0,3,4.0,2,6.18,0,0,0
20230401,google,cpc,City - Seattle,DESKTOP,0,0,0,0,0,0,0,0,0,0,86,365.0,12,34.74,0,0,0
20230401,google,cpc,City - Seattle,MOBILE,0,0,0,0,0,0,0,0,0,0,99,279.18,26,65.41,0,0,0
20230401,google,cpc,City - Seattle,TABLET,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0
20230401,google,cpc,City - Tampa Bay,DESKTOP,0,0,0,0,0,0,0,0,0,0,25,25.0,7,18.259999999999998,0,0,0
20230401,google,cpc,City - Tampa Bay,MOBILE,0,0,0,0,0,0,0,0,0,0,76,86.0,27,71.09,0,0,0
20230401,google,cpc,City - Tucson,DESKTOP,0,0,0,0,0,0,0,0,0,0,47,51.0,21,62.32,0,0,0
20230401,google,cpc,City - Tucson,MOBILE,0,0,0,0,0,0,0,0,0,0,59,66.0,25,64.03,0,0,0
20230401,google,cpc,City - Tucson,TABLET,0,0,0,0,0,0,0,0,0,0,7,7.0,2,6.36,0,0,0
20230401,google,cpc,City - Washington DC,DESKTOP,0,0,0,0,0,0,0,0,0,0,57,251.0,11,28.77,0,0,0
20230401,google,cpc,City - Washington DC,MOBILE,0,0,0,0,0,0,0,0,0,0,102,279.0,24,68.75,0,0,0
20230401,google,cpc,City - Washington DC,TABLET,0,0,0,0,0,0,0,0,0,0,4,10.0,2,5.44,0,0,0
20230401,google,cpc,Display - Retargeting,DESKTOP,0,0,0,0,0,0,0,0,0,0,95,95.0,0,0.0,0,0,0
20230401,google,cpc,Display - Retargeting,MOBILE,0,0,0,0,0,0,0,0,0,0,11482,11482.0,144,28.733424,0,0,0
20230401,google,cpc,Display - Retargeting,TABLET,0,0,0,0,0,0,0,0,0,0,391,391.0,2,0.385299,0,0,0
20230401,google,cpc,Furnished Apartments,DESKTOP,0,0,0,0,0,0,0,0,0,0,310,2238.142142142142,69,65.75,0,0,0
20230401,google,cpc,Furnished Apartments,MOBILE,0,0,0,0,0,0,0,0,0,0,906,8159.058058058058,222,180.73999999999998,0,0,0
20230401,google,cpc,Furnished Apartments,TABLET,0,0,0,0,0,0,0,0,0,0,37,325.3203203203203,9,8.52,0,0,0
20230401,google,cpc,Furnished Finder,DESKTOP,0,0,0,0,0,0,0,0,0,0,4541,5361.0,2670,784.27,0,0,0
20230401,google,cpc,Furnished Finder,MOBILE,0,0,0,0,0,0,0,0,0,0,8373,9425.0,4679,1532.93,0,0,0
20230401,google,cpc,Furnished Finder,TABLET,0,0,0,0,0,0,0,0,0,0,266,291.0,153,41.78,0,0,0
20230401,google,cpc,Furnished Monthly Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,2337,7218.0,460,644.6,0,0,0
20230401,google,cpc,Furnished Monthly Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,5317,18284.0,1026,784.7199999999999,0,0,0
20230401,google,cpc,Furnished Monthly Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,337,1221.0,65,46.550000000000004,0,0,0
20230401,google,cpc,Room Rental,DESKTOP,0,0,0,0,0,0,0,0,0,0,467,567.0,53,254.74,0,0,0
20230401,google,cpc,Room Rental,MOBILE,0,0,0,0,0,0,0,0,0,0,930,1107.0,86,344.15000000000003,0,0,0
20230401,google,cpc,Room Rental,TABLET,0,0,0,0,0,0,0,0,0,0,37,38.0,4,18.02,0,0,0
20230401,google,cpc,TNH -  Property owners,DESKTOP,0,0,0,0,0,0,0,0,0,0,2475,8298.0,406,1793.41,0,0,0
20230401,google,cpc,TNH -  Property owners,MOBILE,0,0,0,0,0,0,0,0,0,0,9953,29958.226754015217,1147,4509.070000000001,0,0,0
20230401,google,cpc,TNH -  Property owners,TABLET,0,0,0,0,0,0,0,0,0,0,163,458.0,20,59.16,0,0,0
20230401,google,cpc,TNH - Alternative To BNB,DESKTOP,0,0,0,0,0,0,0,0,0,0,153,707.0,12,40.94,0,0,0
20230401,google,cpc,TNH - Alternative To BNB,MOBILE,0,0,0,0,0,0,0,0,0,0,379,1488.0,27,90.6,0,0,0
20230401,google,cpc,TNH - Alternative To BNB,TABLET,0,0,0,0,0,0,0,0,0,0,12,28.0,0,0.0,0,0,0
20230401,google,cpc,TNH - Rentals,DESKTOP,0,0,0,0,0,0,0,0,0,0,79,215.0,20,95.17,0,0,0
20230401,google,cpc,TNH - Rentals,MOBILE,0,0,0,0,0,0,0,0,0,0,228,741.0,75,369.69,0,0,0
20230401,google,cpc,TNH - Rentals,TABLET,0,0,0,0,0,0,0,0,0,0,17,50.0,8,48.57,0,0,0
20230401,google,cpc,TNH_Re-Marketing,DESKTOP,0,0,0,0,0,0,0,0,0,0,528,528.0,2,0.479234,0,0,0
20230401,google,cpc,TNH_Re-Marketing,MOBILE,0,0,0,0,0,0,0,0,0,0,776,776.0,4,1.123339,0,0,0
20230401,google,cpc,TNH_Re-Marketing,TABLET,0,0,0,0,0,0,0,0,0,0,146,146.0,0,0.0,0,0,0
20230401,google,cpc,Travel Nurse Agencies - OLD - DO NOT USE,DESKTOP,0,0,0,0,0,0,0,0,0,0,181,592.0,39,118.50999999999999,0,0,0
20230401,google,cpc,Travel Nurse Agencies - OLD - DO NOT USE,MOBILE,0,0,0,0,0,0,0,0,0,0,372,2102.0,38,82.68,0,0,0
20230401,google,cpc,Travel Nurse Agencies - OLD - DO NOT USE,TABLET,0,0,0,0,0,0,0,0,0,0,8,23.0,3,3.7,0,0,0
20230401,google,cpc,Travel Nurse Jobs - OLD - DO NOT USE,DESKTOP,0,0,0,0,0,0,0,0,0,0,108,124.0,10,11.84,0,0,0
20230401,google,cpc,Travel Nurse Jobs - OLD - DO NOT USE,MOBILE,0,0,0,0,0,0,0,0,0,0,1572,1572.0,218,240.56,0,0,0
20230401,google,cpc,Travel Nurse Jobs - OLD - DO NOT USE,TABLET,0,0,0,0,0,0,0,0,0,0,132,132.0,12,12.14,0,0,0
20230402,google,cpc,City - Albuquerque,DESKTOP,0,0,0,0,0,0,0,0,0,0,21,21.0,5,12.41,0,0,0
20230402,google,cpc,City - Albuquerque,MOBILE,0,0,0,0,0,0,0,0,0,0,57,62.0,17,32.55,0,0,0
20230402,google,cpc,City - Albuquerque,TABLET,0,0,0,0,0,0,0,0,0,0,9,9.0,2,6.59,0,0,0
20230402,google,cpc,City - Atlanta,DESKTOP,0,0,0,0,0,0,0,0,0,0,59,148.0,13,40.78,0,0,0
20230402,google,cpc,City - Atlanta,MOBILE,0,0,0,0,0,0,0,0,0,0,108,311.0,23,65.12,0,0,0
20230402,google,cpc,City - Austin,DESKTOP,0,0,0,0,0,0,0,0,0,0,69,116.0,10,31.299999999999997,0,0,0
20230402,google,cpc,City - Austin,MOBILE,0,0,0,0,0,0,0,0,0,0,133,205.0,25,64.39,0,0,0
20230402,google,cpc,City - Austin,TABLET,0,0,0,0,0,0,0,0,0,0,4,6.0,1,2.99,0,0,0
20230402,google,cpc,City - Boston,DESKTOP,0,0,0,0,0,0,0,0,0,0,52,333.0,12,40.0,0,0,0
20230402,google,cpc,City - Boston,MOBILE,0,0,0,0,0,0,0,0,0,0,61,334.0,22,63.73,0,0,0
20230402,google,cpc,City - Boston,TABLET,0,0,0,0,0,0,0,0,0,0,3,20.0,1,2.93,0,0,0
20230402,google,cpc,City - Charleston,DESKTOP,0,0,0,0,0,0,0,0,0,0,61,64.0,16,55.61,0,0,0
20230402,google,cpc,City - Charleston,MOBILE,0,0,0,0,0,0,0,0,0,0,67,72.0,22,70.02,0,0,0
20230402,google,cpc,City - Charleston,TABLET,0,0,0,0,0,0,0,0,0,0,2,2.0,1,3.53,0,0,0
20230402,google,cpc,City - Chicago,DESKTOP,0,0,0,0,0,0,0,0,0,0,109,463.0,20,60.92,0,0,0
20230402,google,cpc,City - Chicago,MOBILE,0,0,0,0,0,0,0,0,0,0,160,555.0,50,154.08,0,0,0
20230402,google,cpc,City - Chicago,TABLET,0,0,0,0,0,0,0,0,0,0,8,24.0,0,0.0,0,0,0
20230402,google,cpc,City - Dallas,DESKTOP,0,0,0,0,0,0,0,0,0,0,59,221.0,14,41.18,0,0,0
20230402,google,cpc,City - Dallas,MOBILE,0,0,0,0,0,0,0,0,0,0,75,271.0,20,57.13,0,0,0
20230402,google,cpc,City - Dallas,TABLET,0,0,0,0,0,0,0,0,0,0,4,12.0,3,9.42,0,0,0
20230402,google,cpc,City - Houston,DESKTOP,0,0,0,0,0,0,0,0,0,0,39,260.0,8,19.27,0,0,0
20230402,google,cpc,City - Houston,MOBILE,0,0,0,0,0,0,0,0,0,0,113,569.0,29,86.13,0,0,0
20230402,google,cpc,City - Houston,TABLET,0,0,0,0,0,0,0,0,0,0,3,12.0,1,3.19,0,0,0
20230402,google,cpc,City - Los Angeles,DESKTOP,0,0,0,0,0,0,0,0,0,0,66,256.0,16,46.26,0,0,0
20230402,google,cpc,City - Los Angeles,MOBILE,0,0,0,0,0,0,0,0,0,0,102,441.0,23,61.4,0,0,0
20230402,google,cpc,City - Los Angeles,TABLET,0,0,0,0,0,0,0,0,0,0,3,9.0,0,0.0,0,0,0
20230402,google,cpc,City - Miami - CPC,DESKTOP,0,0,0,0,0,0,0,0,0,0,89,192.0,25,84.31,0,0,0
20230402,google,cpc,City - Miami - CPC,MOBILE,0,0,0,0,0,0,0,0,0,0,165,339.0,48,125.85,0,0,0
20230402,google,cpc,City - Miami - CPC,TABLET,0,0,0,0,0,0,0,0,0,0,4,8.0,1,0.89,0,0,0
20230402,google,cpc,City - Nashville,DESKTOP,0,0,0,0,0,0,0,0,0,0,46,61.00000000000001,13,45.29,0,0,0
20230402,google,cpc,City - Nashville,MOBILE,0,0,0,0,0,0,0,0,0,0,133,151.0,50,139.47,0,0,0
20230402,google,cpc,City - Nashville,TABLET,0,0,0,0,0,0,0,0,0,0,8,8.0,2,6.57,0,0,0
20230402,google,cpc,City - Orlando,DESKTOP,0,0,0,0,0,0,0,0,0,0,40,131.0,12,32.76,0,0,0
20230402,google,cpc,City - Orlando,MOBILE,0,0,0,0,0,0,0,0,0,0,111,339.0,25,71.88,0,0,0
20230402,google,cpc,City - Orlando,TABLET,0,0,0,0,0,0,0,0,0,0,2,9.0,0,0.0,0,0,0
20230402,google,cpc,City - Phoenix,DESKTOP,0,0,0,0,0,0,0,0,0,0,28,102.0,5,16.36,0,0,0
20230402,google,cpc,City - Phoenix,MOBILE,0,0,0,0,0,0,0,0,0,0,79,274.0,30,84.9,0,0,0
20230402,google,cpc,City - Phoenix,TABLET,0,0,0,0,0,0,0,0,0,0,2,6.0,1,3.19,0,0,0
20230402,google,cpc,City - Salt Lake City,DESKTOP,0,0,0,0,0,0,0,0,0,0,16,23.0,7,20.74,0,0,0
20230402,google,cpc,City - Salt Lake City,MOBILE,0,0,0,0,0,0,0,0,0,0,34,40.0,13,36.4,0,0,0
20230402,google,cpc,City - Salt Lake City,TABLET,0,0,0,0,0,0,0,0,0,0,2,2.0,1,1.83,0,0,0
20230402,google,cpc,City - San Diego,DESKTOP,0,0,0,0,0,0,0,0,0,0,85,190.0,32,92.46,0,0,0
20230402,google,cpc,City - San Diego,MOBILE,0,0,0,0,0,0,0,0,0,0,140,322.0,43,115.11,0,0,0
20230402,google,cpc,City - San Diego,TABLET,0,0,0,0,0,0,0,0,0,0,9,18.0,3,3.47,0,0,0
20230402,google,cpc,City - San Francisco,DESKTOP,0,0,0,0,0,0,0,0,0,0,57,213.00000000000003,12,40.61,0,0,0
20230402,google,cpc,City - San Francisco,MOBILE,0,0,0,0,0,0,0,0,0,0,91,235.99999999999997,22,65.73,0,0,0
20230402,google,cpc,City - San Francisco,TABLET,0,0,0,0,0,0,0,0,0,0,2,4.0,0,0.0,0,0,0
20230402,google,cpc,City - Seattle,DESKTOP,0,0,0,0,0,0,0,0,0,0,71,285.0,15,39.69,0,0,0
